image_name,invoice_id,customer_id,billing_address,shipping_address,date,due_date,product,amount,subtotal,tax_due,total
invoice_0535_page1.png,#: 1535,CUST-444,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105 415-555-9876",2025-07-05,2025-08-04,Project Management,700.00,1429.00,45.56,S1474.56
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,SEO Optimization,299.00,1134.00,52.19,S1186.19
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,SEO Optimization,299.00,1134.00,52.19,S1186.19
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,Wireless Network Installation,350.00,1134.00,52.19,S1186.19
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,Remote Desktop Setup,120.00,1134.00,52.19,S1186.19
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,Server Backup Configuration,275.00,1134.00,52.19,S1186.19
invoice_0536_page1.png,#.1536,): CUST-794,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-07-26,2025-08-25,Monthly Website Maintenance,90.00,1134.00,52.19,S1186.19
invoice_0537_page1.png,+; 1537,): CUST-206,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101","Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",2025-08-07,2025-09-06,Laptop Repair Service,150.00,225.98,14.12,S240.10
invoice_0537_page1.png,+; 1537,): CUST-206,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101","Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",2025-08-07,2025-09-06,SSL Certificate (1 Year),59.99,225.98,14.12,S240.10
invoice_0537_page1.png,+; 1537,): CUST-206,"Lisa White White & Co. 505 Central Plaza Seattle, WA 98101","Lisa White White & Co. 505 Central Plaza Seattle, WA 98101 206-555-7654",2025-08-07,2025-09-06,Domain Registration,15.99,225.98,14.12,S240.10
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,Domain Registration,15.99,930.98,45.69,S976.67
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,Domain Registration,15.99,930.98,45.69,S976.67
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,Backup Monitoring Service,130.00,930.98,45.69,S976.67
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,Antivirus Installation,35.00,930.98,45.69,S976.67
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,CRM Customization,550.00,930.98,45.69,S976.67
invoice_0538_page1.png,#1538,): CUST-939,"Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014","Benjamin Allen Allen Media 1414 Film Row Los Angeles, CA 90014 310-555-7788",2025-09-30,2025-10-30,Email Marketing Package,199.99,930.98,45.69,S976.67
invoice_0539_page1.png,* 1539,): CUST-887,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-21,2025-10-21,Wireless Network Installation,350.00,1920.00,120.00,S2040.00
invoice_0539_page1.png,* 1539,): CUST-887,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-21,2025-10-21,IT Infrastructure Assessment,600.00,1920.00,120.00,S2040.00
invoice_0539_page1.png,* 1539,): CUST-887,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-21,2025-10-21,Load Balancer Configuration,390.00,1920.00,120.00,S2040.00
invoice_0539_page1.png,* 1539,): CUST-887,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-21,2025-10-21,Network Audit,180.00,1920.00,120.00,S2040.00
invoice_0539_page1.png,* 1539,): CUST-887,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566","Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-21,2025-10-21,Online Security Assessment,400.00,1920.00,120.00,S2040.00
invoice_0540_page1.png,1540,): CUST-391,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-05-01,2025-05-31,Software Maintenance Plan,399.00,1828.99,79.94,S1908.93
invoice_0540_page1.png,1540,): CUST-391,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-05-01,2025-05-31,Digital Marketing Plan,350.00,1828.99,79.94,S1908.93
invoice_0540_page1.png,1540,): CUST-391,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-05-01,2025-05-31,Cloud Resource Optimization,880.00,1828.99,79.94,S1908.93
invoice_0540_page1.png,1540,): CUST-391,"Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110","Lucas Carter Carter Al Labs 2020 Al Plaza San Jose, CA 95110 408-555-2211",2025-05-01,2025-05-31,Email Marketing Package,199.99,1828.99,79.94,S1908.93
invoice_0541_page1.png,#.1541,): CUST-626,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-05-29,2025-06-28,Domain Registration,15.99,1214.99,63.44,S1278.43
invoice_0541_page1.png,#.1541,): CUST-626,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-05-29,2025-06-28,Domain Registration,15.99,1214.99,63.44,S1278.43
invoice_0541_page1.png,#.1541,): CUST-626,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-05-29,2025-06-28,Content Management Training,200.00,1214.99,63.44,S1278.43
invoice_0541_page1.png,#.1541,): CUST-626,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-05-29,2025-06-28,E-commerce Website Setup,999.00,1214.99,63.44,S1278.43
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Email Marketing Package,199.99,1177.99,55.56,S1233.55
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Backup Monitoring Service,130.00,1177.99,55.56,S1233.55
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Network Audit,180.00,1177.99,55.56,S1233.55
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Network Cable Installation,180.00,1177.99,55.56,S1233.55
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Software Maintenance Plan,399.00,1177.99,55.56,S1233.55
invoice_0542_page1.png,1542,CUST-668,"Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087","Olivia Harris Harris Group 707 Tech Park Denver, CO 80202 303-555-9087",2025-08-04,2025-09-03,Custom Logo Design,89.00,1177.99,55.56,S1233.55
invoice_0543_page1.png,#.1543,): CUST-887,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-06-18,2025-07-18,Network Cable Installation,180.00,2560.00,160.00,S2720.00
invoice_0543_page1.png,#.1543,): CUST-887,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-06-18,2025-07-18,Cloud Resource Optimization,880.00,2560.00,160.00,S2720.00
invoice_0543_page1.png,#.1543,): CUST-887,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-06-18,2025-07-18,Mobile App Development,1500.00,2560.00,160.00,S2720.00
invoice_0544_page1.png,1544,:CUST-582,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-17,2025-10-17,Network Cable Installation,180.00,510.00,31.88,S541.88
invoice_0544_page1.png,1544,:CUST-582,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-17,2025-10-17,Data Encryption Service,290.00,510.00,31.88,S541.88
invoice_0544_page1.png,1544,:CUST-582,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-17,2025-10-17,Printer Setup,40.00,510.00,31.88,S541.88
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,Payment Gateway Setup,225.00,2624.00,151.50,S2775.50
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,E-commerce Website Setup,999.00,2624.00,151.50,S2775.50
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,Online Security Assessment,400.00,2624.00,151.50,S2775.50
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,Content Management Training,200.00,2624.00,151.50,S2775.50
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,Chatbot Integration,550.00,2624.00,151.50,S2775.50
invoice_0545_page1.png,#.1545,): CUST-464,"David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028","David Green Green Innovations 606 Sunset Blvd Los Angeles, CA 90028 310-555-8899",2025-09-25,2025-10-25,Firewall Setup,250.00,2624.00,151.50,S2775.50
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Load Balancer Configuration,390.00,2229.00,133.38,S2362.38
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Cloud Email Configuration,110.00,2229.00,133.38,S2362.38
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Antivirus Installation,35.00,2229.00,133.38,S2362.38
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Website Audit,95.00,2229.00,133.38,S2362.38
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Software Maintenance Plan,399.00,2229.00,133.38,S2362.38
invoice_0546_page1.png,+:1546,): CUST-823,Sophia Clark Clark Design Studio 909 Art District Portland; OR 97209 503-555-5566,"Sophia Clark Clark Design Studio 909 Art District Portland, OR 97209 503-555-5566",2025-09-15,2025-10-15,Cloud Migration Service,1200.00,2229.00,133.38,S2362.38
invoice_0547_page1.png,*:1547,J: CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105 415-555-9876",2025-06-10,2025-07-10,Email Marketing Package,199.99,779.99,30.31,S810.30
invoice_0547_page1.png,*:1547,J: CUST-253,"Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105","Jane Smith Smith Consulting 202 Market Ave San Francisco, CA 94105 415-555-9876",2025-06-10,2025-07-10,Online Security Assessment,400.00,779.99,30.31,S810.30
invoice_0548_page1.png,1548,): CUST-892,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",,2025-04-12,2025-05-12,Digital Marketing Plan,350.00,1450.00,48.75,S1498.75
invoice_0548_page1.png,1548,): CUST-892,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",,2025-04-12,2025-05-12,Laptop Repair Service,150.00,1450.00,48.75,S1498.75
invoice_0548_page1.png,1548,): CUST-892,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",,2025-04-12,2025-05-12,UXIUI Consulting,320.00,1450.00,48.75,S1498.75
invoice_0548_page1.png,1548,): CUST-892,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",,2025-04-12,2025-05-12,IT Support (per hour),60.00,1450.00,48.75,S1498.75
invoice_0548_page1.png,1548,): CUST-892,"William Baker Baker Finance 1818 Wealth Blvd Charlotte, NC 28202 704-555-9911 Group",,2025-04-12,2025-05-12,Load Balancer Configuration,390.00,1450.00,48.75,S1498.75
invoice_0549_page1.png,1549,J: CUST-733,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-22,2025-05-22,Analytics Setup,135.00,285.00,9.38,S294.38
invoice_0549_page1.png,1549,J: CUST-733,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-22,2025-05-22,Analytics Setup,135.00,285.00,9.38,S294.38
invoice_0549_page1.png,1549,J: CUST-733,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-22,2025-05-22,Cloud Email Configuration,110.00,285.00,9.38,S294.38
invoice_0549_page1.png,1549,J: CUST-733,Ethan Moore Moore Ventures 808 North Loop Houston; TX 77002,Ethan Moore Moore Ventures 808 North Houston; TX 77002 713-555-2301 Loop,2025-04-22,2025-05-22,Printer Setup,40.00,285.00,9.38,S294.38
invoice_0550_page1.png,#. 1550,): CUST-450,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",,2025-06-30,2025-07-30,Mobile App Development,1500.00,2319.00,93.75,S2412.75
invoice_0550_page1.png,#. 1550,): CUST-450,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",,2025-06-30,2025-07-30,Content Management Training,200.00,2319.00,93.75,S2412.75
invoice_0550_page1.png,#. 1550,): CUST-450,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",,2025-06-30,2025-07-30,UXIUI Consulting,320.00,2319.00,93.75,S2412.75
invoice_0550_page1.png,#. 1550,): CUST-450,"Charlotte Scott Scott Interiors 1515 Home Blvd Miami, FL 33101 305-555-3344",,2025-06-30,2025-07-30,SEO Optimization,299.00,2319.00,93.75,S2412.75
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,Custom Logo Design,89.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,Custom Logo Design,89.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,Backup Monitoring Service,130.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,IT Infrastructure Assessment,600.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,Online Security Assessment,400.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,API Integration,450.00,1728.99,102.50,S1831.49
invoice_0551_page1.png,#:1551,J: CUST-605,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-07-12,2025-08-1,SSL Certificate (1 Year),59.99,1728.99,102.50,S1831.49
invoice_0552_page1.png,#.1552,CUST-259,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-07-20,2025-08-19,Server Backup Configuration,275.00,1495.00,73.44,S1568.44
invoice_0552_page1.png,#.1552,CUST-259,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-07-20,2025-08-19,IT Infrastructure Assessment,600.00,1495.00,73.44,S1568.44
invoice_0552_page1.png,#.1552,CUST-259,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-07-20,2025-08-19,UXIUI Consulting,320.00,1495.00,73.44,S1568.44
invoice_0552_page1.png,#.1552,CUST-259,"John Doe Doe Enterprises 101 First Street New York, NY 10001","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-07-20,2025-08-19,Database Optimization,300.00,1495.00,73.44,S1568.44
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,Payment Gateway Setup,225.00,1144.98,59.06,S1204.04
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,Backup Monitoring Service,130.00,1144.98,59.06,S1204.04
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,Wireless Network Installation,350.00,1144.98,59.06,S1204.04
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,Email Marketing Package,199.99,1144.98,59.06,S1204.04
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,Network Audit,180.00,1144.98,59.06,S1204.04
invoice_0553_page1.png,1553,): CUST-763,"Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543","Emily Johnson Johnson Tech 303 Innovation Blvd Austin, TX 73301 512-555-6543",2025-08-09,2025-09-08,SSL Certificate (1 Year),59.99,1144.98,59.06,S1204.04
invoice_0554_page1.png,1554,): CUST-847,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321","Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",2025-04-12,2025-05-12,Cloud Email Configuration,110.00,1960.00,100.62,S2060.62
invoice_0554_page1.png,1554,): CUST-847,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321","Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",2025-04-12,2025-05-12,Mobile App Development,1500.00,1960.00,100.62,S2060.62
invoice_0554_page1.png,1554,): CUST-847,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321","Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",2025-04-12,2025-05-12,Digital Marketing Plan,350.00,1960.00,100.62,S2060.62
invoice_0555_page1.png,#: 1555,): CUST-130,"John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-08-20,2025-09-19,Website Redesign,750.00,1974.00,8.12,S1982.12
invoice_0555_page1.png,#: 1555,): CUST-130,"John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-08-20,2025-09-19,Project Management,700.00,1974.00,8.12,S1982.12
invoice_0555_page1.png,#: 1555,): CUST-130,"John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-08-20,2025-09-19,Website Audit,95.00,1974.00,8.12,S1982.12
invoice_0555_page1.png,#: 1555,): CUST-130,"John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-08-20,2025-09-19,Backup Monitoring Service,130.00,1974.00,8.12,S1982.12
invoice_0555_page1.png,#: 1555,): CUST-130,"John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234","John Doe Doe Enterprises 101 First Street New York, NY 10001 212-555-1234",2025-08-20,2025-09-19,SEO Optimization,299.00,1974.00,8.12,S1982.12
invoice_0556_page1.png,#:1556,): CUST-253,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-10,2025-10-10,Domain Registration,15.99,645.99,20.37,S666.36
invoice_0556_page1.png,#:1556,): CUST-253,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-10,2025-10-10,UXIUI Consulting,320.00,645.99,20.37,S666.36
invoice_0556_page1.png,#:1556,): CUST-253,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-10,2025-10-10,Backup Monitoring Service,130.00,645.99,20.37,S666.36
invoice_0556_page1.png,#:1556,): CUST-253,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890","Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",2025-09-10,2025-10-10,Network Cable Installation,180.00,645.99,20.37,S666.36
invoice_0557_page1.png,#: 1557,D: CUST-746,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-09-24,2025-10-24,Data Recovery Service,220.00,649.00,40.56,S689.56
invoice_0557_page1.png,#: 1557,D: CUST-746,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-09-24,2025-10-24,WordPress Installation,79.00,649.00,40.56,S689.56
invoice_0557_page1.png,#: 1557,D: CUST-746,"Michael Brown Brown Solutions 404 Commerce Rd Chicago, IL 60616 312-555-4321",,2025-09-24,2025-10-24,Wireless Network Installation,350.00,649.00,40.56,S689.56
invoice_0558_page1.png,#;1558,): CUST-737,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",,2025-05-26,2025-06-25,Backup Monitoring Service,130.00,2038.98,114.94,S2153.92
invoice_0558_page1.png,#;1558,): CUST-737,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",,2025-05-26,2025-06-25,Email Marketing Package,199.99,2038.98,114.94,S2153.92
invoice_0558_page1.png,#;1558,): CUST-737,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",,2025-05-26,2025-06-25,Online Security Assessment,400.00,2038.98,114.94,S2153.92
invoice_0558_page1.png,#;1558,): CUST-737,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",,2025-05-26,2025-06-25,SSL Certificate (1 Year),59.99,2038.98,114.94,S2153.92
invoice_0558_page1.png,#;1558,): CUST-737,"Ava Walker Walker Strategies 1111 Union Square Boston, MA 02108 617-555-7890",,2025-05-26,2025-06-25,Firewall Setup,250.00,2038.98,114.94,S2153.92
